issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Add cast from field to boolean,484,open,https://github.com/Zokrates/ZoKrates/issues/484,Zokrates/ZoKrates,"['add', 'cast', 'field', 'boolean']","['add', 'cast', 'field', 'boolean']"
Add equality operator for booelans,483,closed,https://github.com/Zokrates/ZoKrates/issues/483,Zokrates/ZoKrates,"['add', 'equality', 'operator', 'booelans']","['add', 'equal', 'oper', 'booelan']"
Patch NOT propagation,482,closed,https://github.com/Zokrates/ZoKrates/issues/482,Zokrates/ZoKrates,"['patch', 'not', 'propagation']","['patch', 'not', 'propag']"
Re-add github import example after filename changes merged on master,481,open,https://github.com/Zokrates/ZoKrates/issues/481,Zokrates/ZoKrates,"['readd', 'github', 'import', 'example', 'filename', 'change', 'merged', 'master']","['re', 'add', 'github', 'import', 'exampl', 'filenam', 'chang', 'merg', 'master']"
Add ABI component,480,closed,https://github.com/Zokrates/ZoKrates/issues/480,Zokrates/ZoKrates,"['add', 'abi', 'component']","['add', 'abi', 'compon']"
"Compute witness doesn't throw an error, but also doesn't generate a witness file.",479,closed,https://github.com/Zokrates/ZoKrates/issues/479,Zokrates/ZoKrates,"['compute', 'witness', 'doesnt', 'throw', 'error', 'also', 'doesnt', 'generate', 'witness', 'file']","['comput', 'wit', 'throw', 'error', 'also', 'gener', 'wit', 'file']"
Wasm friendliness,478,closed,https://github.com/Zokrates/ZoKrates/issues/478,Zokrates/ZoKrates,"['wasm', 'friendliness']","['wasm', 'friendli']"
Add 2-dimensional arrays,477,closed,https://github.com/Zokrates/ZoKrates/issues/477,Zokrates/ZoKrates,"['add', '2dimensional', 'array']","['add', '2', 'dimension', 'array']"
File endings,476,closed,https://github.com/Zokrates/ZoKrates/issues/476,Zokrates/ZoKrates,"['file', 'ending']","['file', 'end']"
Explicitly specify Solidity version for SOLIDITY_G2_ADDITION_LIB,475,closed,https://github.com/Zokrates/ZoKrates/issues/475,Zokrates/ZoKrates,"['explicitly', 'specify', 'solidity', 'version', 'solidity_g2_addition_lib']","['explicitli', 'specifi', 'solid', 'version', 'solidity_g2_addition_lib']"
Introduce zokrates_test crate,474,closed,https://github.com/Zokrates/ZoKrates/issues/474,Zokrates/ZoKrates,"['introduce', 'zokrates_test', 'crate']","['introduc', 'zokrates_test', 'crate']"
Switch GM17 to use bellman,473,open,https://github.com/Zokrates/ZoKrates/issues/473,Zokrates/ZoKrates,"['switch', 'gm17', 'use', 'bellman']","['switch', 'gm17', 'use', 'bellman']"
comparison of arrays in boolean expressions,472,closed,https://github.com/Zokrates/ZoKrates/issues/472,Zokrates/ZoKrates,"['comparison', 'array', 'boolean', 'expression']","['comparison', 'array', 'boolean', 'express']"
Test array_eq PR to run testing pipeline,471,closed,https://github.com/Zokrates/ZoKrates/issues/471,Zokrates/ZoKrates,"['test', 'array_eq', 'pr', 'run', 'testing', 'pipeline']","['test', 'array_eq', 'pr', 'run', 'test', 'pipelin']"
Zokrates not supported on CentOS,470,closed,https://github.com/Zokrates/ZoKrates/issues/470,Zokrates/ZoKrates,"['zokrates', 'supported', 'centos']","['zokrat', 'support', 'cento']"
"Can't get started using ZoKrates, installation fails",469,closed,https://github.com/Zokrates/ZoKrates/issues/469,Zokrates/ZoKrates,"['cant', 'get', 'started', 'using', 'zokrates', 'installation', 'fails']","['can', 'get', 'start', 'use', 'zokrat', 'instal', 'fail']"
Update lazy static,468,closed,https://github.com/Zokrates/ZoKrates/issues/468,Zokrates/ZoKrates,"['update', 'lazy', 'static']","['updat', 'lazi', 'static']"
Simplify spreads of inline arrays,467,closed,https://github.com/Zokrates/ZoKrates/issues/467,Zokrates/ZoKrates,"['simplify', 'spread', 'inline', 'array']","['simplifi', 'spread', 'inlin', 'array']"
Merge master back,466,closed,https://github.com/Zokrates/ZoKrates/issues/466,Zokrates/ZoKrates,"['merge', 'master', 'back']","['merg', 'master', 'back']"
Merge back master,465,closed,https://github.com/Zokrates/ZoKrates/issues/465,Zokrates/ZoKrates,"['merge', 'back', 'master']","['merg', 'back', 'master']"
Release 0.4.11,464,closed,https://github.com/Zokrates/ZoKrates/issues/464,Zokrates/ZoKrates,"['release', '0411']","['releas', '0', '4', '11']"
Remove legacy variables.inf,463,closed,https://github.com/Zokrates/ZoKrates/issues/463,Zokrates/ZoKrates,"['remove', 'legacy', 'variablesinf']","['remov', 'legaci', 'variabl', 'inf']"
Add spreads and slices to typed ast,462,closed,https://github.com/Zokrates/ZoKrates/issues/462,Zokrates/ZoKrates,"['add', 'spread', 'slice', 'typed', 'ast']","['add', 'spread', 'slice', 'type', 'ast']"
Replace try with ?,461,closed,https://github.com/Zokrates/ZoKrates/issues/461,Zokrates/ZoKrates,"['replace', 'try']","['replac', 'tri']"
zokrates_book: fixup CLI reference link,460,closed,https://github.com/Zokrates/ZoKrates/issues/460,Zokrates/ZoKrates,"['zokrates_book', 'fixup', 'cli', 'reference', 'link']","['zokrates_book', 'fixup', 'cli', 'refer', 'link']"
Add tags for historical releases,459,open,https://github.com/Zokrates/ZoKrates/issues/459,Zokrates/ZoKrates,"['add', 'tag', 'historical', 'release']","['add', 'tag', 'histor', 'releas']"
Update to authoritative SHA-256 reference,458,closed,https://github.com/Zokrates/ZoKrates/issues/458,Zokrates/ZoKrates,"['update', 'authoritative', 'sha256', 'reference']","['updat', 'authorit', 'sha', '256', 'refer']"
Migrate off of Node 11,457,closed,https://github.com/Zokrates/ZoKrates/issues/457,Zokrates/ZoKrates,"['migrate', 'node', '11']","['migrat', 'node', '11']"
File extensions are confusing,456,closed,https://github.com/Zokrates/ZoKrates/issues/456,Zokrates/ZoKrates,"['file', 'extension', 'confusing']","['file', 'extens', 'confus']"
Make code format consistent,455,closed,https://github.com/Zokrates/ZoKrates/issues/455,Zokrates/ZoKrates,"['make', 'code', 'format', 'consistent']","['make', 'code', 'format', 'consist']"
Add full synopsis for compile command,454,open,https://github.com/Zokrates/ZoKrates/issues/454,Zokrates/ZoKrates,"['add', 'full', 'synopsis', 'compile', 'command']","['add', 'full', 'synopsi', 'compil', 'command']"
add rustfmt back,453,closed,https://github.com/Zokrates/ZoKrates/issues/453,Zokrates/ZoKrates,"['add', 'rustfmt', 'back']","['add', 'rustfmt', 'back']"
Merge 0.4.10 back,452,closed,https://github.com/Zokrates/ZoKrates/issues/452,Zokrates/ZoKrates,"['merge', '0410', 'back']","['merg', '0', '4', '10', 'back']"
Unexpected number comparison result,451,closed,https://github.com/Zokrates/ZoKrates/issues/451,Zokrates/ZoKrates,"['unexpected', 'number', 'comparison', 'result']","['unexpect', 'number', 'comparison', 'result']"
[Documentation] Rectify import statement for sha256,450,open,https://github.com/Zokrates/ZoKrates/issues/450,Zokrates/ZoKrates,"['documentation', 'rectify', 'import', 'statement', 'sha256']","['document', 'rectifi', 'import', 'statement', 'sha256']"
Why libsnark is removed by default from 0.4.4?,449,closed,https://github.com/Zokrates/ZoKrates/issues/449,Zokrates/ZoKrates,"['why', 'libsnark', 'removed', 'default', '044']","['whi', 'libsnark', 'remov', 'default', '0', '4', '4']"
Implement structures,448,closed,https://github.com/Zokrates/ZoKrates/issues/448,Zokrates/ZoKrates,"['implement', 'structure']","['implement', 'structur']"
Implemented boolean array operations,447,closed,https://github.com/Zokrates/ZoKrates/issues/447,Zokrates/ZoKrates,"['implemented', 'boolean', 'array', 'operation']","['implement', 'boolean', 'array', 'oper']"
check if testing pipeline is broken locally only,446,closed,https://github.com/Zokrates/ZoKrates/issues/446,Zokrates/ZoKrates,"['check', 'testing', 'pipeline', 'broken', 'locally']","['check', 'test', 'pipelin', 'broken', 'local']"
Add precedence tests,445,closed,https://github.com/Zokrates/ZoKrates/issues/445,Zokrates/ZoKrates,"['add', 'precedence', 'test']","['add', 'preced', 'test']"
Add operator documentattion,444,closed,https://github.com/Zokrates/ZoKrates/issues/444,Zokrates/ZoKrates,"['add', 'operator', 'documentattion']","['add', 'oper', 'documentatt']"
Release 0.4.10,443,closed,https://github.com/Zokrates/ZoKrates/issues/443,Zokrates/ZoKrates,"['release', '0410']","['releas', '0', '4', '10']"
Patch: Constraint public inputs,442,closed,https://github.com/Zokrates/ZoKrates/issues/442,Zokrates/ZoKrates,"['patch', 'constraint', 'public', 'input']","['patch', 'constraint', 'public', 'input']"
About Vulnerability allowing double spend in Verifier.sol,441,closed,https://github.com/Zokrates/ZoKrates/issues/441,Zokrates/ZoKrates,"['about', 'vulnerability', 'allowing', 'double', 'spend', 'verifiersol']","['about', 'vulner', 'allow', 'doubl', 'spend', 'verifi', 'sol']"
Range check public inputs in verifier,440,closed,https://github.com/Zokrates/ZoKrates/issues/440,Zokrates/ZoKrates,"['range', 'check', 'public', 'input', 'verifier']","['rang', 'check', 'public', 'input', 'verifi']"
Constrain public inputs to <p in verifier,439,closed,https://github.com/Zokrates/ZoKrates/issues/439,Zokrates/ZoKrates,"['constrain', 'public', 'input', 'p', 'verifier']","['constrain', 'public', 'input', 'p', 'verifi']"
Pedersen Commitment Implementation,438,open,https://github.com/Zokrates/ZoKrates/issues/438,Zokrates/ZoKrates,"['pedersen', 'commitment', 'implementation']","['pedersen', 'commit', 'implement']"
WIP: Adding compile and verify script/minor readme update,437,closed,https://github.com/Zokrates/ZoKrates/issues/437,Zokrates/ZoKrates,"['wip', 'adding', 'compile', 'verify', 'scriptminor', 'readme', 'update']","['wip', 'ad', 'compil', 'verifi', 'script', 'minor', 'readm', 'updat']"
Change source extension,436,closed,https://github.com/Zokrates/ZoKrates/issues/436,Zokrates/ZoKrates,"['change', 'source', 'extension']","['chang', 'sourc', 'extens']"
.code extension set internally in fs_resolver,435,closed,https://github.com/Zokrates/ZoKrates/issues/435,Zokrates/ZoKrates,"['code', 'extension', 'set', 'internally', 'fs_resolver']","['code', 'extens', 'set', 'intern', 'fs_resolv']"
Arrays of anything,434,closed,https://github.com/Zokrates/ZoKrates/issues/434,Zokrates/ZoKrates,"['arrays', 'anything']","['array', 'anyth']"
Upgrade bellman deps to crates.io,433,closed,https://github.com/Zokrates/ZoKrates/issues/433,Zokrates/ZoKrates,"['upgrade', 'bellman', 'deps', 'cratesio']","['upgrad', 'bellman', 'dep', 'crate', 'io']"
How to generate a proof from contract: Question,432,closed,https://github.com/Zokrates/ZoKrates/issues/432,Zokrates/ZoKrates,"['how', 'generate', 'proof', 'contract', 'question']","['how', 'gener', 'proof', 'contract', 'question']"
wasmi 0.4.6 breaks tests,431,open,https://github.com/Zokrates/ZoKrates/issues/431,Zokrates/ZoKrates,"['wasmi', '046', 'break', 'test']","['wasmi', '0', '4', '6', 'break', 'test']"
Track deprecated warning in lazy_static,430,closed,https://github.com/Zokrates/ZoKrates/issues/430,Zokrates/ZoKrates,"['track', 'deprecated', 'warning', 'lazy_static']","['track', 'deprec', 'warn', 'lazy_stat']"
Remove deprecated warning and fix wasmi version,429,closed,https://github.com/Zokrates/ZoKrates/issues/429,Zokrates/ZoKrates,"['remove', 'deprecated', 'warning', 'fix', 'wasmi', 'version']","['remov', 'deprec', 'warn', 'fix', 'wasmi', 'version']"
Added test for empty return,428,closed,https://github.com/Zokrates/ZoKrates/issues/428,Zokrates/ZoKrates,"['added', 'test', 'empty', 'return']","['ad', 'test', 'empti', 'return']"
Any expression as base of exponentiation,427,closed,https://github.com/Zokrates/ZoKrates/issues/427,Zokrates/ZoKrates,"['any', 'expression', 'base', 'exponentiation']","['ani', 'express', 'base', 'exponenti']"
Create hashexample.code,426,closed,https://github.com/Zokrates/ZoKrates/issues/426,Zokrates/ZoKrates,"['create', 'hashexamplecode']","['creat', 'hashexampl', 'code']"
[WIP] Curve-generic ZoKrates,425,open,https://github.com/Zokrates/ZoKrates/issues/425,Zokrates/ZoKrates,"['wip', 'curvegeneric', 'zokrates']","['wip', 'curv', 'gener', 'zokrat']"
