issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Ethminer not detecting all vram in all use cases.,466,closed,https://github.com/ethereum-mining/ethminer/issues/466,ethereum-mining/ethminer,"['ethminer', 'detecting', 'vram', 'use', 'case']","['ethmin', 'detect', 'vram', 'use', 'case']"
Help with AMD rx 570/580 getting lower hashrate than claymore.,465,closed,https://github.com/ethereum-mining/ethminer/issues/465,ethereum-mining/ethminer,"['help', 'amd', 'rx', '570580', 'getting', 'lower', 'hashrate', 'claymore']","['help', 'amd', 'rx', '570', '580', 'get', 'lower', 'hashrat', 'claymor']"
"Position of  ""-RH"" option",464,closed,https://github.com/ethereum-mining/ethminer/issues/464,ethereum-mining/ethminer,"['position', 'rh', 'option']","['posit', 'rh', 'option']"
Hashrate randomly increases after some time,463,closed,https://github.com/ethereum-mining/ethminer/issues/463,ethereum-mining/ethminer,"['hashrate', 'randomly', 'increase', 'time']","['hashrat', 'randomli', 'increas', 'time']"
OpenCL optimisation: VGPR and LDS usage,462,closed,https://github.com/ethereum-mining/ethminer/issues/462,ethereum-mining/ethminer,"['opencl', 'optimisation', 'vgpr', 'lds', 'usage']","['opencl', 'optimis', 'vgpr', 'ld', 'usag']"
ethminer throwing away perfectly valid results,461,closed,https://github.com/ethereum-mining/ethminer/issues/461,ethereum-mining/ethminer,"['ethminer', 'throwing', 'away', 'perfectly', 'valid', 'result']","['ethmin', 'throw', 'away', 'perfectli', 'valid', 'result']"
Compiling on macOs failed,460,closed,https://github.com/ethereum-mining/ethminer/issues/460,ethereum-mining/ethminer,"['compiling', 'macos', 'failed']","['compil', 'maco', 'fail']"
RPC endpoint always resets connection,459,closed,https://github.com/ethereum-mining/ethminer/issues/459,ethereum-mining/ethminer,"['rpc', 'endpoint', 'always', 'reset', 'connection']","['rpc', 'endpoint', 'alway', 'reset', 'connect']"
Merge pull request #1 from ethereum-mining/master,458,closed,https://github.com/ethereum-mining/ethminer/issues/458,ethereum-mining/ethminer,"['merge', 'pull', 'request', '1', 'ethereumminingmaster']","['merg', 'pull', 'request', '1', 'ethereum', 'mine', 'master']"
Macbook PRo 2017 - AMD Radeon 560 GPU = Error: clSetKernelArg -48,457,closed,https://github.com/ethereum-mining/ethminer/issues/457,ethereum-mining/ethminer,"['macbook', 'pro', '2017', 'amd', 'radeon', '560', 'gpu', 'error', 'clsetkernelarg', '48']","['macbook', 'pro', '2017', 'amd', 'radeon', '560', 'gpu', 'error', 'clsetkernelarg', '48']"
"Try and force Linux Nvidia cards to higher Performance Level , ie. pstate ie perflevel",456,closed,https://github.com/ethereum-mining/ethminer/issues/456,ethereum-mining/ethminer,"['try', 'force', 'linux', 'nvidia', 'card', 'higher', 'performance', 'level', 'ie', 'pstate', 'ie', 'perflevel']","['tri', 'forc', 'linux', 'nvidia', 'card', 'higher', 'perform', 'level', 'ie', 'pstate', 'ie', 'perflevel']"
Hashrate ~15% of benchmark rate,455,closed,https://github.com/ethereum-mining/ethminer/issues/455,ethereum-mining/ethminer,"['hashrate', '15', 'benchmark', 'rate']","['hashrat', '15', 'benchmark', 'rate']"
nvcc fatal   : Unsupported gpu architecture 'compute_70',454,closed,https://github.com/ethereum-mining/ethminer/issues/454,ethereum-mining/ethminer,"['nvcc', 'fatal', 'unsupported', 'gpu', 'architecture', 'compute_70']","['nvcc', 'fatal', 'unsupport', 'gpu', 'architectur', 'compute_70']"
Mining stops after TDR,453,closed,https://github.com/ethereum-mining/ethminer/issues/453,ethereum-mining/ethminer,"['mining', 'stop', 'tdr']","['mine', 'stop', 'tdr']"
Optimal Settings for GTX 1080 + i7 4790K Setup,452,closed,https://github.com/ethereum-mining/ethminer/issues/452,ethereum-mining/ethminer,"['optimal', 'settings', 'gtx', '1080', 'i7', '4790k', 'setup']","['optim', 'set', 'gtx', '1080', 'i7', '4790k', 'setup']"
Lacking Build instructions for Ubuntu 16.04 / CUDA_TOOL_KIT,451,closed,https://github.com/ethereum-mining/ethminer/issues/451,ethereum-mining/ethminer,"['lacking', 'build', 'instruction', 'ubuntu', '1604', 'cuda_tool_kit']","['lack', 'build', 'instruct', 'ubuntu', '16', '04', 'cuda_tool_kit']"
Maximum number of CUDA Devices is 16?,450,closed,https://github.com/ethereum-mining/ethminer/issues/450,ethereum-mining/ethminer,"['maximum', 'number', 'cuda', 'devices', '16']","['maximum', 'number', 'cuda', 'devic', '16']"
Warning on DAGSize is wrong,449,closed,https://github.com/ethereum-mining/ethminer/issues/449,ethereum-mining/ethminer,"['warning', 'dagsize', 'wrong']","['warn', 'dagsiz', 'wrong']"
2xTitan Xp fluctuating/uneven Hashrates,448,closed,https://github.com/ethereum-mining/ethminer/issues/448,ethereum-mining/ethminer,"['2xtitan', 'xp', 'fluctuatinguneven', 'hashrates']","['2xtitan', 'xp', 'fluctuat', 'uneven', 'hashrat']"
Issue with ethminer in debian 9 on esxi with radeon hd 7970,447,closed,https://github.com/ethereum-mining/ethminer/issues/447,ethereum-mining/ethminer,"['issue', 'ethminer', 'debian', '9', 'esxi', 'radeon', 'hd', '7970']","['issu', 'ethmin', 'debian', '9', 'esxi', 'radeon', 'hd', '7970']"
.... Cuda error in func 'set_header' at line 178 : CUDA driver version is insufficient for CUDA runtime version. ,446,closed,https://github.com/ethereum-mining/ethminer/issues/446,ethereum-mining/ethminer,"['cuda', 'error', 'func', 'set_header', 'line', '178', 'cuda', 'driver', 'version', 'insufficient', 'cuda', 'runtime', 'version']","['cuda', 'error', 'func', 'set_head', 'line', '178', 'cuda', 'driver', 'version', 'insuffici', 'cuda', 'runtim', 'version']"
Cuda error in func 'set_constants' at line 151 : invalid device symbol.,445,closed,https://github.com/ethereum-mining/ethminer/issues/445,ethereum-mining/ethminer,"['cuda', 'error', 'func', 'set_constants', 'line', '151', 'invalid', 'device', 'symbol']","['cuda', 'error', 'func', 'set_const', 'line', '151', 'invalid', 'devic', 'symbol']"
