issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
RLMObject_Private.hpp line 45,874,closed,https://github.com/trustwallet/trust-wallet-ios/issues/874,trustwallet/trust-wallet-ios,"['rlmobject_privatehpp', 'line', '45']","['rlmobject_priv', 'hpp', 'line', '45']"
Закладки,873,closed,https://github.com/trustwallet/trust-wallet-ios/issues/873,trustwallet/trust-wallet-ios,['закладки'],['закладки']
Application crash fix. ,872,closed,https://github.com/trustwallet/trust-wallet-ios/issues/872,trustwallet/trust-wallet-ios,"['application', 'crash', 'fix']","['applic', 'crash', 'fix']"
Refactor TransactionConfigurator,871,open,https://github.com/trustwallet/trust-wallet-ios/issues/871,trustwallet/trust-wallet-ios,"['refactor', 'transactionconfigurator']","['refactor', 'transactionconfigur']"
Refactor BalanceStatus,870,open,https://github.com/trustwallet/trust-wallet-ios/issues/870,trustwallet/trust-wallet-ios,"['refactor', 'balancestatus']","['refactor', 'balancestatu']"
Remove PreviewTransaction,869,open,https://github.com/trustwallet/trust-wallet-ios/issues/869,trustwallet/trust-wallet-ios,"['remove', 'previewtransaction']","['remov', 'previewtransact']"
Add Transactions back to the Wallet page! ,868,open,https://github.com/trustwallet/trust-wallet-ios/issues/868,trustwallet/trust-wallet-ios,"['add', 'transactions', 'back', 'wallet', 'page']","['add', 'transact', 'back', 'wallet', 'page']"
Add generic passwork checker before sending transaction,867,open,https://github.com/trustwallet/trust-wallet-ios/issues/867,trustwallet/trust-wallet-ios,"['add', 'generic', 'passwork', 'checker', 'sending', 'transaction']","['add', 'gener', 'passwork', 'checker', 'send', 'transact']"
Add new line with wallet name on Transaction Confirmation,866,closed,https://github.com/trustwallet/trust-wallet-ios/issues/866,trustwallet/trust-wallet-ios,"['add', 'new', 'line', 'wallet', 'name', 'transaction', 'confirmation']","['add', 'new', 'line', 'wallet', 'name', 'transact', 'confirm']"
Unable to find a specification for `TrezorCrypto (~> 0.0.6)` depended upon by `TrustKeystore`,865,closed,https://github.com/trustwallet/trust-wallet-ios/issues/865,trustwallet/trust-wallet-ios,"['unable', 'find', 'specification', 'trezorcrypto', '006', 'depended', 'upon', 'trustkeystore']","['unabl', 'find', 'specif', 'trezorcrypto', '0', '0', '6', 'depend', 'upon', 'trustkeystor']"
Add link to support center,864,closed,https://github.com/trustwallet/trust-wallet-ios/issues/864,trustwallet/trust-wallet-ios,"['add', 'link', 'support', 'center']","['add', 'link', 'support', 'center']"
Add an option to delete Main Wallet,863,open,https://github.com/trustwallet/trust-wallet-ios/issues/863,trustwallet/trust-wallet-ios,"['add', 'option', 'delete', 'main', 'wallet']","['add', 'option', 'delet', 'main', 'wallet']"
Show name of the wallet on Confirm Transaction page,862,open,https://github.com/trustwallet/trust-wallet-ios/issues/862,trustwallet/trust-wallet-ios,"['show', 'name', 'wallet', 'confirm', 'transaction', 'page']","['show', 'name', 'wallet', 'confirm', 'transact', 'page']"
Average USD field update on QR code scanning.,861,closed,https://github.com/trustwallet/trust-wallet-ios/issues/861,trustwallet/trust-wallet-ios,"['average', 'usd', 'field', 'update', 'qr', 'code', 'scanning']","['averag', 'usd', 'field', 'updat', 'qr', 'code', 'scan']"
Implement Market feature,860,open,https://github.com/trustwallet/trust-wallet-ios/issues/860,trustwallet/trust-wallet-ios,"['implement', 'market', 'feature']","['implement', 'market', 'featur']"
Update for new keystore,859,closed,https://github.com/trustwallet/trust-wallet-ios/issues/859,trustwallet/trust-wallet-ios,"['update', 'new', 'keystore']","['updat', 'new', 'keystor']"
[QR code issue] average USD is not filled in after scan,858,closed,https://github.com/trustwallet/trust-wallet-ios/issues/858,trustwallet/trust-wallet-ios,"['qr', 'code', 'issue', 'average', 'usd', 'filled', 'scan']","['qr', 'code', 'issu', 'averag', 'usd', 'fill', 'scan']"
Fullscreen toggle for playing game (+ landscape mode),857,open,https://github.com/trustwallet/trust-wallet-ios/issues/857,trustwallet/trust-wallet-ios,"['fullscreen', 'toggle', 'playing', 'game', 'landscape', 'mode']","['fullscreen', 'toggl', 'play', 'game', 'landscap', 'mode']"
Wallets balance,856,closed,https://github.com/trustwallet/trust-wallet-ios/issues/856,trustwallet/trust-wallet-ios,"['wallets', 'balance']","['wallet', 'balanc']"
Unify functions in the EtherKeystore,855,open,https://github.com/trustwallet/trust-wallet-ios/issues/855,trustwallet/trust-wallet-ios,"['unify', 'function', 'etherkeystore']","['unifi', 'function', 'etherkeystor']"
Argument labels '(eip55:)' do not match any available overloads,854,closed,https://github.com/trustwallet/trust-wallet-ios/issues/854,trustwallet/trust-wallet-ios,"['argument', 'label', 'eip55', 'match', 'available', 'overload']","['argument', 'label', 'eip55', 'match', 'avail', 'overload']"
Error: pod TrustKeystore,853,closed,https://github.com/trustwallet/trust-wallet-ios/issues/853,trustwallet/trust-wallet-ios,"['error', 'pod', 'trustkeystore']","['error', 'pod', 'trustkeystor']"
Balance calculation patch,852,closed,https://github.com/trustwallet/trust-wallet-ios/issues/852,trustwallet/trust-wallet-ios,"['balance', 'calculation', 'patch']","['balanc', 'calcul', 'patch']"
We should setup nice way we test Realm interaction.,851,open,https://github.com/trustwallet/trust-wallet-ios/issues/851,trustwallet/trust-wallet-ios,"['we', 'setup', 'nice', 'way', 'test', 'realm', 'interaction']","['we', 'setup', 'nice', 'way', 'test', 'realm', 'interact']"
Remove GestureTarget,850,open,https://github.com/trustwallet/trust-wallet-ios/issues/850,trustwallet/trust-wallet-ios,"['remove', 'gesturetarget']","['remov', 'gesturetarget']"
Refactoring balance coordinator,849,closed,https://github.com/trustwallet/trust-wallet-ios/issues/849,trustwallet/trust-wallet-ios,"['refactoring', 'balance', 'coordinator']","['refactor', 'balanc', 'coordin']"
Add balance to each wallet,848,closed,https://github.com/trustwallet/trust-wallet-ios/issues/848,trustwallet/trust-wallet-ios,"['add', 'balance', 'wallet']","['add', 'balanc', 'wallet']"
Transaction jammed ,847,closed,https://github.com/trustwallet/trust-wallet-ios/issues/847,trustwallet/trust-wallet-ios,"['transaction', 'jammed']","['transact', 'jam']"
Remove CurrencyRate,846,closed,https://github.com/trustwallet/trust-wallet-ios/issues/846,trustwallet/trust-wallet-ios,"['remove', 'currencyrate']","['remov', 'currencyr']"
Optimize updating balance function,845,closed,https://github.com/trustwallet/trust-wallet-ios/issues/845,trustwallet/trust-wallet-ios,"['optimize', 'updating', 'balance', 'function']","['optim', 'updat', 'balanc', 'function']"
Refactoring,844,closed,https://github.com/trustwallet/trust-wallet-ios/issues/844,trustwallet/trust-wallet-ios,['refactoring'],['refactor']
Bg balance update,843,closed,https://github.com/trustwallet/trust-wallet-ios/issues/843,trustwallet/trust-wallet-ios,"['bg', 'balance', 'update']","['bg', 'balanc', 'updat']"
Set initial value for transactions value.,842,closed,https://github.com/trustwallet/trust-wallet-ios/issues/842,trustwallet/trust-wallet-ios,"['set', 'initial', 'value', 'transaction', 'value']","['set', 'initi', 'valu', 'transact', 'valu']"
Update of the total balance in bg thread.,841,closed,https://github.com/trustwallet/trust-wallet-ios/issues/841,trustwallet/trust-wallet-ios,"['update', 'total', 'balance', 'bg', 'thread']","['updat', 'total', 'balanc', 'bg', 'thread']"
QR-code scanning: change field names to EIP-681 standard.,840,open,https://github.com/trustwallet/trust-wallet-ios/issues/840,trustwallet/trust-wallet-ios,"['qrcode', 'scanning', 'change', 'field', 'name', 'eip681', 'standard']","['qr', 'code', 'scan', 'chang', 'field', 'name', 'eip', '681', 'standard']"
"QR-code scanning: TrustWallet uses `wei`, most wallets use `eth`",839,closed,https://github.com/trustwallet/trust-wallet-ios/issues/839,trustwallet/trust-wallet-ios,"['qrcode', 'scanning', 'trustwallet', 'us', 'wei', 'wallet', 'use', 'eth']","['qr', 'code', 'scan', 'trustwallet', 'use', 'wei', 'wallet', 'use', 'eth']"
Simplification of the coin ticker update and fetch logic.,838,closed,https://github.com/trustwallet/trust-wallet-ios/issues/838,trustwallet/trust-wallet-ios,"['simplification', 'coin', 'ticker', 'update', 'fetch', 'logic']","['simplif', 'coin', 'ticker', 'updat', 'fetch', 'logic']"
Remove of the methods that are now unused.,837,closed,https://github.com/trustwallet/trust-wallet-ios/issues/837,trustwallet/trust-wallet-ios,"['remove', 'method', 'unused']","['remov', 'method', 'unus']"
Memory fixes,836,closed,https://github.com/trustwallet/trust-wallet-ios/issues/836,trustwallet/trust-wallet-ios,"['memory', 'fix']","['memori', 'fix']"
remove redundant method,835,closed,https://github.com/trustwallet/trust-wallet-ios/issues/835,trustwallet/trust-wallet-ios,"['remove', 'redundant', 'method']","['remov', 'redund', 'method']"
Replace injection of the cell view model in more appropriate place.,834,closed,https://github.com/trustwallet/trust-wallet-ios/issues/834,trustwallet/trust-wallet-ios,"['replace', 'injection', 'cell', 'view', 'model', 'appropriate', 'place']","['replac', 'inject', 'cell', 'view', 'model', 'appropri', 'place']"
