issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Separate deployProxy and upgradeProxy tests,68,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/68,OpenZeppelin/openzeppelin-upgrades,"['separate', 'deployproxy', 'upgradeproxy', 'test']","['separ', 'deployproxi', 'upgradeproxi', 'test']"
Truffle: display notification on upgrade,67,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/67,OpenZeppelin/openzeppelin-upgrades,"['truffle', 'display', 'notification', 'upgrade']","['truffl', 'display', 'notif', 'upgrad']"
Truffle: Provide access to proxy address for upgrades,66,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/66,OpenZeppelin/openzeppelin-upgrades,"['truffle', 'provide', 'access', 'proxy', 'address', 'upgrade']","['truffl', 'provid', 'access', 'proxi', 'address', 'upgrad']"
Swapping the order in which the base contracts are declared doesn't result in storage layout error,65,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/65,OpenZeppelin/openzeppelin-upgrades,"['swapping', 'order', 'base', 'contract', 'declared', 'doesnt', 'result', 'storage', 'layout', 'error']","['swap', 'order', 'base', 'contract', 'declar', 'result', 'storag', 'layout', 'error']"
Renaming state variable results in error New storage layout is incompatible,64,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/64,OpenZeppelin/openzeppelin-upgrades,"['renaming', 'state', 'variable', 'result', 'error', 'new', 'storage', 'layout', 'incompatible']","['renam', 'state', 'variabl', 'result', 'error', 'new', 'storag', 'layout', 'incompat']"
Improve upgrade error messages,63,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/63,OpenZeppelin/openzeppelin-upgrades,"['improve', 'upgrade', 'error', 'message']","['improv', 'upgrad', 'error', 'messag']"
Support specifying an upgrade function and parameters in upgradeProxy,62,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/62,OpenZeppelin/openzeppelin-upgrades,"['support', 'specifying', 'upgrade', 'function', 'parameter', 'upgradeproxy']","['support', 'specifi', 'upgrad', 'function', 'paramet', 'upgradeproxi']"
Fix various bugs found running against Geth,61,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/61,OpenZeppelin/openzeppelin-upgrades,"['fix', 'various', 'bug', 'found', 'running', 'geth']","['fix', 'variou', 'bug', 'found', 'run', 'geth']"
Consider using custom Error classes,60,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/60,OpenZeppelin/openzeppelin-upgrades,"['consider', 'using', 'custom', 'error', 'class']","['consid', 'use', 'custom', 'error', 'class']"
Look into potential issues with concurrent Buidler runs,59,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/59,OpenZeppelin/openzeppelin-upgrades,"['look', 'potential', 'issue', 'concurrent', 'buidler', 'run']","['look', 'potenti', 'issu', 'concurr', 'buidler', 'run']"
Source locations in Truffle use an absolute path,58,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/58,OpenZeppelin/openzeppelin-upgrades,"['source', 'location', 'truffle', 'use', 'absolute', 'path']","['sourc', 'locat', 'truffl', 'use', 'absolut', 'path']"
Document suggestions for manifests under version control,57,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/57,OpenZeppelin/openzeppelin-upgrades,"['document', 'suggestion', 'manifest', 'version', 'control']","['document', 'suggest', 'manifest', 'version', 'control']"
Deploy implementations and ProxyAdmin concurrently,56,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/56,OpenZeppelin/openzeppelin-upgrades,"['deploy', 'implementation', 'proxyadmin', 'concurrently']","['deploy', 'implement', 'proxyadmin', 'concurr']"
Reuse Truffle and Ethers tx waiting implementations or parameters,55,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/55,OpenZeppelin/openzeppelin-upgrades,"['reuse', 'truffle', 'ethers', 'tx', 'waiting', 'implementation', 'parameter']","['reus', 'truffl', 'ether', 'tx', 'wait', 'implement', 'paramet']"
Stabilize storage layout for test snapshots,54,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/54,OpenZeppelin/openzeppelin-upgrades,"['stabilize', 'storage', 'layout', 'test', 'snapshot']","['stabil', 'storag', 'layout', 'test', 'snapshot']"
Create zpl.in validation error URLs,53,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/53,OpenZeppelin/openzeppelin-upgrades,"['create', 'zplin', 'validation', 'error', 'urls']","['creat', 'zpl', 'valid', 'error', 'url']"
Validate external linked libraries,52,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/52,OpenZeppelin/openzeppelin-upgrades,"['validate', 'external', 'linked', 'library']","['valid', 'extern', 'link', 'librari']"
Expose ProxyAdmin functions,51,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/51,OpenZeppelin/openzeppelin-upgrades,"['expose', 'proxyadmin', 'function']","['expos', 'proxyadmin', 'function']"
Update dependency @types/mocha to v8,50,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/50,OpenZeppelin/openzeppelin-upgrades,"['update', 'dependency', 'typesmocha', 'v8']","['updat', 'depend', 'type', 'mocha', 'v8']"
Update all non-major dependencies,49,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/49,OpenZeppelin/openzeppelin-upgrades,"['update', 'nonmajor', 'dependency']","['updat', 'non', 'major', 'depend']"
Validate called libraries,48,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/48,OpenZeppelin/openzeppelin-upgrades,"['validate', 'called', 'library']","['valid', 'call', 'librari']"
Reuse deployment even if tx is pending,47,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/47,OpenZeppelin/openzeppelin-upgrades,"['reuse', 'deployment', 'even', 'tx', 'pending']","['reus', 'deploy', 'even', 'tx', 'pend']"
Redesign Manifest with a locking mechanism,46,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/46,OpenZeppelin/openzeppelin-upgrades,"['redesign', 'manifest', 'locking', 'mechanism']","['redesign', 'manifest', 'lock', 'mechan']"
Use keccak256 for bytecode versioning,45,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/45,OpenZeppelin/openzeppelin-upgrades,"['use', 'keccak256', 'bytecode', 'versioning']","['use', 'keccak256', 'bytecod', 'version']"
Use Buidler paths for cache directory,44,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/44,OpenZeppelin/openzeppelin-upgrades,"['use', 'buidler', 'path', 'cache', 'directory']","['use', 'buidler', 'path', 'cach', 'directori']"
Use Truffle config to retrieve contracts build directory,43,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/43,OpenZeppelin/openzeppelin-upgrades,"['use', 'truffle', 'config', 'retrieve', 'contract', 'build', 'directory']","['use', 'truffl', 'config', 'retriev', 'contract', 'build', 'directori']"
Set up project wide testing command,42,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/42,OpenZeppelin/openzeppelin-upgrades,"['set', 'project', 'wide', 'testing', 'command']","['set', 'project', 'wide', 'test', 'command']"
Add Manifest factory function,41,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/41,OpenZeppelin/openzeppelin-upgrades,"['add', 'manifest', 'factory', 'function']","['add', 'manifest', 'factori', 'function']"
Use contracts build directory from Truffle config,40,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/40,OpenZeppelin/openzeppelin-upgrades,"['use', 'contract', 'build', 'directory', 'truffle', 'config']","['use', 'contract', 'build', 'directori', 'truffl', 'config']"
