issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
2nd transaction never shows up,449,closed,https://github.com/aragon/client/issues/449,aragon/client,"['2nd', 'transaction', 'never', 'show']","['2nd', 'transact', 'never', 'show']"
chore: avoid the cache when building,448,closed,https://github.com/aragon/client/issues/448,aragon/client,"['chore', 'avoid', 'cache', 'building']","['chore', 'avoid', 'cach', 'build']"
[WIP] Remove local modals and fetch modals from aragon-ui,447,closed,https://github.com/aragon/client/issues/447,aragon/client,"['wip', 'remove', 'local', 'modal', 'fetch', 'modal', 'aragonui']","['wip', 'remov', 'local', 'modal', 'fetch', 'modal', 'aragon', 'ui']"
Add prop types to components,444,closed,https://github.com/aragon/client/issues/444,aragon/client,"['add', 'prop', 'type', 'component']","['add', 'prop', 'type', 'compon']"
All browsers crashing using Metamask beta version,443,closed,https://github.com/aragon/client/issues/443,aragon/client,"['all', 'browser', 'crashing', 'using', 'metamask', 'beta', 'version']","['all', 'browser', 'crash', 'use', 'metamask', 'beta', 'version']"
Fix an onboarding crash happening with specific web3 provider setups,442,closed,https://github.com/aragon/client/issues/442,aragon/client,"['fix', 'onboarding', 'crash', 'happening', 'specific', 'web3', 'provider', 'setup']","['fix', 'onboard', 'crash', 'happen', 'specif', 'web3', 'provid', 'setup']"
Fix the onboarding being partially cut on small screens,441,closed,https://github.com/aragon/client/issues/441,aragon/client,"['fix', 'onboarding', 'partially', 'cut', 'small', 'screen']","['fix', 'onboard', 'partial', 'cut', 'small', 'screen']"
Bug: Page crash on aragon creation after 1st tx signed,440,closed,https://github.com/aragon/client/issues/440,aragon/client,"['bug', 'page', 'crash', 'aragon', 'creation', '1st', 'tx', 'signed']","['bug', 'page', 'crash', 'aragon', 'creation', '1st', 'tx', 'sign']"
Upgrade @aragon/ui to 0.27.0,439,closed,https://github.com/aragon/client/issues/439,aragon/client,"['upgrade', 'aragonui', '0270']","['upgrad', 'aragon', 'ui', '0', '27', '0']"
Fix network type configuration for mainnet,438,closed,https://github.com/aragon/client/issues/438,aragon/client,"['fix', 'network', 'type', 'configuration', 'mainnet']","['fix', 'network', 'type', 'configur', 'mainnet']"
Fix humanized mainnet name,437,closed,https://github.com/aragon/client/issues/437,aragon/client,"['fix', 'humanized', 'mainnet', 'name']","['fix', 'human', 'mainnet', 'name']"
v0.6 — Alba,436,closed,https://github.com/aragon/client/issues/436,aragon/client,"['v06', 'alba']","['v0', '6', 'alba']"
Settings: remove old funding instructions,435,closed,https://github.com/aragon/client/issues/435,aragon/client,"['settings', 'remove', 'old', 'funding', 'instruction']","['set', 'remov', 'old', 'fund', 'instruct']"
Add some actions below the “DAO not found” error screen,434,closed,https://github.com/aragon/client/issues/434,aragon/client,"['add', 'action', 'dao', 'found', 'error', 'screen']","['add', 'action', 'dao', 'found', 'error', 'screen']"
Why can't i finance my organization using the minted tokens?,433,closed,https://github.com/aragon/client/issues/433,aragon/client,"['why', 'cant', 'finance', 'organization', 'using', 'minted', 'token']","['whi', 'financ', 'organ', 'use', 'mint', 'token']"
Fix network detection,432,closed,https://github.com/aragon/client/issues/432,aragon/client,"['fix', 'network', 'detection']","['fix', 'network', 'detect']"
Onboarding: network switcher + new layout,431,closed,https://github.com/aragon/client/issues/431,aragon/client,"['onboarding', 'network', 'switcher', 'new', 'layout']","['onboard', 'network', 'switcher', 'new', 'layout']"
Upgrade @aragon/ui to 0.24.0,430,closed,https://github.com/aragon/client/issues/430,aragon/client,"['upgrade', 'aragonui', '0240']","['upgrad', 'aragon', 'ui', '0', '24', '0']"
Signer states,429,closed,https://github.com/aragon/client/issues/429,aragon/client,"['signer', 'state']","['signer', 'state']"
"""Permission manager"" -> ""Manager"" in the code base",445,closed,https://github.com/aragon/client/issues/445,aragon/client,"['permission', 'manager', 'manager', 'code', 'base']","['permiss', 'manag', 'manag', 'code', 'base']"
"""Permission manager"" -> ""Manager"" in the UI",446,closed,https://github.com/aragon/client/issues/446,aragon/client,"['permission', 'manager', 'manager', 'ui']","['permiss', 'manag', 'manag', 'ui']"
Multisig: detect duplicate addresses,428,closed,https://github.com/aragon/client/issues/428,aragon/client,"['multisig', 'detect', 'duplicate', 'address']","['multisig', 'detect', 'duplic', 'address']"
Hardcode gas price to 10 gwei in all networks but mainnet,427,closed,https://github.com/aragon/client/issues/427,aragon/client,"['hardcode', 'gas', 'price', '10', 'gwei', 'network', 'mainnet']","['hardcod', 'ga', 'price', '10', 'gwei', 'network', 'mainnet']"
More layout and minor fixes,426,closed,https://github.com/aragon/client/issues/426,aragon/client,"['more', 'layout', 'minor', 'fix']","['more', 'layout', 'minor', 'fix']"
Fix minor layout issues in Firefox and Chrome,425,closed,https://github.com/aragon/client/issues/425,aragon/client,"['fix', 'minor', 'layout', 'issue', 'firefox', 'chrome']","['fix', 'minor', 'layout', 'issu', 'firefox', 'chrome']"
Onboarding: suggest character limits due to gas limit,424,open,https://github.com/aragon/client/issues/424,aragon/client,"['onboarding', 'suggest', 'character', 'limit', 'due', 'gas', 'limit']","['onboard', 'suggest', 'charact', 'limit', 'due', 'ga', 'limit']"
Democracy onboarding ensure thresholds,423,closed,https://github.com/aragon/client/issues/423,aragon/client,"['democracy', 'onboarding', 'ensure', 'threshold']","['democraci', 'onboard', 'ensur', 'threshold']"
Pretransactions support (working!),422,closed,https://github.com/aragon/client/issues/422,aragon/client,"['pretransactions', 'support', 'working']","['pretransact', 'support', 'work']"
