issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Explicit test coverage for scalar types,72,closed,https://github.com/ConsenSys/ethql/issues/72,ConsenSys/ethql,"['explicit', 'test', 'coverage', 'scalar', 'type']","['explicit', 'test', 'coverag', 'scalar', 'type']"
Add support for querying the block for a transaction,71,closed,https://github.com/ConsenSys/ethql/issues/71,ConsenSys/ethql,"['add', 'support', 'querying', 'block', 'transaction']","['add', 'support', 'queri', 'block', 'transact']"
Fix parsing of Hash scalar type,70,closed,https://github.com/ConsenSys/ethql/issues/70,ConsenSys/ethql,"['fix', 'parsing', 'hash', 'scalar', 'type']","['fix', 'pars', 'hash', 'scalar', 'type']"
Implement blockOffset top-level query,69,closed,https://github.com/ConsenSys/ethql/issues/69,ConsenSys/ethql,"['implement', 'blockoffset', 'toplevel', 'query']","['implement', 'blockoffset', 'top', 'level', 'queri']"
Implement Transaction->status field,68,closed,https://github.com/ConsenSys/ethql/issues/68,ConsenSys/ethql,"['implement', 'transactionstatus', 'field']","['implement', 'transact', 'statu', 'field']"
"Fix Docker build, upgrade packages and increase Jest timeout",67,closed,https://github.com/ConsenSys/ethql/issues/67,ConsenSys/ethql,"['fix', 'docker', 'build', 'upgrade', 'package', 'increase', 'jest', 'timeout']","['fix', 'docker', 'build', 'upgrad', 'packag', 'increas', 'jest', 'timeout']"
Tests: mock JSON-RPC where possible,66,closed,https://github.com/ConsenSys/ethql/issues/66,ConsenSys/ethql,"['tests', 'mock', 'jsonrpc', 'possible']","['test', 'mock', 'json', 'rpc', 'possibl']"
Introduce the concept of 'entity' in decoded TX,65,closed,https://github.com/ConsenSys/ethql/issues/65,ConsenSys/ethql,"['introduce', 'concept', 'entity', 'decoded', 'tx']","['introduc', 'concept', 'entiti', 'decod', 'tx']"
Implemented solidity contract storage querying,64,closed,https://github.com/ConsenSys/ethql/issues/64,ConsenSys/ethql,"['implemented', 'solidity', 'contract', 'storage', 'querying']","['implement', 'solid', 'contract', 'storag', 'queri']"
Introducing Parent->Block and Miner->Account queries.,63,closed,https://github.com/ConsenSys/ethql/issues/63,ConsenSys/ethql,"['introducing', 'parentblock', 'mineraccount', 'query']","['introduc', 'parent', 'block', 'miner', 'account', 'queri']"
Top-level query context concept,62,open,https://github.com/ConsenSys/ethql/issues/62,ConsenSys/ethql,"['toplevel', 'query', 'context', 'concept']","['top', 'level', 'queri', 'context', 'concept']"
Documentation of Block->gasLimit is inaccurate,61,open,https://github.com/ConsenSys/ethql/issues/61,ConsenSys/ethql,"['documentation', 'blockgaslimit', 'inaccurate']","['document', 'block', 'gaslimit', 'inaccur']"
Pagination concept ,60,open,https://github.com/ConsenSys/ethql/issues/60,ConsenSys/ethql,"['pagination', 'concept']","['pagin', 'concept']"
Logs and receipts schema,59,open,https://github.com/ConsenSys/ethql/issues/59,ConsenSys/ethql,"['logs', 'receipt', 'schema']","['log', 'receipt', 'schema']"
Decoded transactions should refer to classes/entities rather than standards,58,closed,https://github.com/ConsenSys/ethql/issues/58,ConsenSys/ethql,"['decoded', 'transaction', 'refer', 'classesentities', 'rather', 'standard']","['decod', 'transact', 'refer', 'class', 'entiti', 'rather', 'standard']"
Test JSON-RPC endpoint configuration.,57,closed,https://github.com/ConsenSys/ethql/issues/57,ConsenSys/ethql,"['test', 'jsonrpc', 'endpoint', 'configuration']","['test', 'json', 'rpc', 'endpoint', 'configur']"
Evaluate a two-level per-request + shared cache,56,open,https://github.com/ConsenSys/ethql/issues/56,ConsenSys/ethql,"['evaluate', 'twolevel', 'perrequest', 'shared', 'cache']","['evalu', 'two', 'level', 'per', 'request', 'share', 'cach']"
Request-scoped cache is actually being shared,55,closed,https://github.com/ConsenSys/ethql/issues/55,ConsenSys/ethql,"['requestscoped', 'cache', 'actually', 'shared']","['request', 'scope', 'cach', 'actual', 'share']"
Improve test coverage of CLI flags,54,open,https://github.com/ConsenSys/ethql/issues/54,ConsenSys/ethql,"['improve', 'test', 'coverage', 'cli', 'flag']","['improv', 'test', 'coverag', 'cli', 'flag']"
Support unit conversion for account balances.,53,closed,https://github.com/ConsenSys/ethql/issues/53,ConsenSys/ethql,"['support', 'unit', 'conversion', 'account', 'balance']","['support', 'unit', 'convers', 'account', 'balanc']"
Expand decoded documentation,52,closed,https://github.com/ConsenSys/ethql/issues/52,ConsenSys/ethql,"['expand', 'decoded', 'documentation']","['expand', 'decod', 'document']"
Resolve ENS names into addresses,51,closed,https://github.com/ConsenSys/ethql/issues/51,ConsenSys/ethql,"['resolve', 'ens', 'name', 'address']","['resolv', 'en', 'name', 'address']"
Update to only fetch transactions for blocks when necessary.,50,closed,https://github.com/ConsenSys/ethql/issues/50,ConsenSys/ethql,"['update', 'fetch', 'transaction', 'block', 'necessary']","['updat', 'fetch', 'transact', 'block', 'necessari']"
Only fetch block transactions when necessary,49,closed,https://github.com/ConsenSys/ethql/issues/49,ConsenSys/ethql,"['only', 'fetch', 'block', 'transaction', 'necessary']","['onli', 'fetch', 'block', 'transact', 'necessari']"
Block type edges: Parent (Block) and Miner (Account),48,closed,https://github.com/ConsenSys/ethql/issues/48,ConsenSys/ethql,"['block', 'type', 'edge', 'parent', 'block', 'miner', 'account']","['block', 'type', 'edg', 'parent', 'block', 'miner', 'account']"
Create CODE_OF_CONDUCT.md,47,closed,https://github.com/ConsenSys/ethql/issues/47,ConsenSys/ethql,"['create', 'code_of_conductmd']","['creat', 'code_of_conduct', 'md']"
Plugin design for application-specific queries,46,closed,https://github.com/ConsenSys/ethql/issues/46,ConsenSys/ethql,"['plugin', 'design', 'applicationspecific', 'query']","['plugin', 'design', 'applic', 'specif', 'queri']"
Unit conversions for balances and values,45,closed,https://github.com/ConsenSys/ethql/issues/45,ConsenSys/ethql,"['unit', 'conversion', 'balance', 'value']","['unit', 'convers', 'balanc', 'valu']"
ethql should be embeddable in other node applications,44,closed,https://github.com/ConsenSys/ethql/issues/44,ConsenSys/ethql,"['ethql', 'embeddable', 'node', 'application']","['ethql', 'embedd', 'node', 'applic']"
Account->tokenHoldings field,43,open,https://github.com/ConsenSys/ethql/issues/43,ConsenSys/ethql,"['accounttokenholdings', 'field']","['account', 'tokenhold', 'field']"
"Transaction decoding: tokens - allow fetching symbol, totalSupply, balances and allowances",42,closed,https://github.com/ConsenSys/ethql/issues/42,ConsenSys/ethql,"['transaction', 'decoding', 'token', 'allow', 'fetching', 'symbol', 'totalsupply', 'balance', 'allowance']","['transact', 'decod', 'token', 'allow', 'fetch', 'symbol', 'totalsuppli', 'balanc', 'allow']"
Consider first-class support for Message Calls,41,open,https://github.com/ConsenSys/ethql/issues/41,ConsenSys/ethql,"['consider', 'firstclass', 'support', 'message', 'calls']","['consid', 'first', 'class', 'support', 'messag', 'call']"
